date,identifier,tweets
2021-04-14 11:31:01+00:00,c,Our Chairman and CEO David Solomon comments on $GS' 1Q 2021 earnings results. Learn more and view our results: https://t.co/ntMcyq6KyL https://t.co/OJ466Zq0MH
2021-04-14 11:28:07+00:00,c,$GS provides additional detail on 1Q 2021 earnings results. Press release and accompanying presentation available here: https://t.co/pDKFwr0oAf https://t.co/4s8MOdbYAS
2021-04-14 11:25:30+00:00,c,"$GS announces 1Q 2021 revenues and earnings per share. View the full results, accompanying presentation and learn more on our 9:30 a.m. ET conference call: https://t.co/aHTDw537ec https://t.co/i8Ve98azJX"
2021-04-13 20:30:00+00:00,c,REMINDER: $GS earnings will be released tomorrow on this account at 7:25 a.m. ET. Visit us here to read the release.
2021-04-13 20:00:09+00:00,c,"As businesses continue to reopen, $GS' Jen Davis and Vishaal Rana discuss the consumer retail landscape on this episode of Exchanges: https://t.co/v0d6HdhchH https://t.co/5L8lY0IkyB"
2021-04-13 19:34:43+00:00,c,@uob_be @unibirmingham Thank you for the warm welcome!
2021-04-13 19:01:18+00:00,c,$GS' Jonny Fine on the evolution of #ESG financing on this episode of The Daily Check-In: https://t.co/FTm3p9M6AD https://t.co/VWygoiq3eh
2021-04-13 07:53:38+00:00,c,We are excited to be expanding our UK footprint with a new office in Birmingham. Learn more: https://t.co/iRjx3Ut8Ci
2021-04-13 01:09:26+00:00,c,"「同性婚の実現で社会の認識が変われば、差別にとらわれず自らの立場を表明できる人も増えるだろう」。
一般社団法人@marriage4all_ 理事を務める、ゴールドマン・サックスの柳沢正和の投稿が日経の #私見卓見 に掲載されました。
#結婚の自由をすべての人に
https://t.co/1jYqkmRQMr"
2021-04-12 23:30:17+00:00,c,What's driving the growth of the ETF market in the US? Jessica Binder Graham of $GS Research explains: https://t.co/aOg0CBBMjJ https://t.co/vDtL9eOdkh
2021-04-12 22:22:04+00:00,c,Join us for our next One Million Black Women listening session on April 13 at 8pm ET. We’ve partnered with @ZPHIBHQ @SGRho @dstinc1913 @akasorority1908 &amp; @SIBEXPO to discuss how to close the opportunity gap &amp; empower Black women. RSVP: https://t.co/uAx4pF1bDW #BlackWomenImpact https://t.co/O8LMqhxz7r
2021-04-12 19:00:39+00:00,c,Co-chair of the @BlkEconAlliance and Co-founder of Recognize @PhillipsCE discusses his perspective on the future of cloud adoption in a #TalksAtGS: https://t.co/XubGJ216tL https://t.co/r6HjqF4mIb
2021-04-12 17:00:18+00:00,c,Jessica Binder Graham of $GS Research discusses the rise of thematic ETFs and how investors are thinking about single-stock exposure: https://t.co/ixj6rXeluM https://t.co/K18VnUk7gC
2021-04-11 17:00:08+00:00,c,"Dominic Wilson, senior markets advisor at $GS Research, discusses with @AllisonNathanGS why a rise in bond yields is to be expected in the current economic climate: https://t.co/xOepyRTlwI https://t.co/tC3mkAfJS1"
2021-04-10 14:00:10+00:00,c,"$GS' chief economist Jan Hatzius discusses with @AllisonNathanGS why he thinks the amount of fiscal stimulus to the US economy is appropriate, and won’t push inflation substantially higher on a sustained basis: https://t.co/u8tJvVa1Xu https://t.co/SE1FrE9QNI"
2021-04-09 22:00:18+00:00,c,$GS' Fadi Abuali explains how the full emergence of the millennial generation is shaping the retail investing landscape in The Daily Check-In: https://t.co/n6EuUJwx39 https://t.co/rSL6giBb4Q
2021-04-09 20:45:00+00:00,c,"Our Possibilities Summit is an interactive, multi-week virtual program for HBCU undergraduate students and recent grads. Applications are open through May 9—apply now: https://t.co/ZPYgKAyqYB"
2021-04-09 20:00:02+00:00,c,What’s YOUR financial personality? 💸 https://t.co/ynImUm0xey
2021-04-09 19:28:16+00:00,c,"$GS' Benny Adler, co-head of the Americas Franchise Trading team, describes how the market is digesting an “unprecedented” amount of equity supply—from registered and unregistered sources—in this episode of Exchanges at Goldman Sachs: https://t.co/dqL9yn5eMQ https://t.co/thbr4ivtTq"
2021-04-09 17:00:19+00:00,c,What are the four megatrends that will dominate retail investing? $GS' Fadi Abuali explains in this episode of The Daily Check-In: https://t.co/s6T1aEIug4 https://t.co/rUCGWjtpq2
2021-04-09 15:00:26+00:00,c,".@WalterIsaacson, historian and author of ""The Code Breaker,"" shares how Nobel Prize-winning biochemist Jennifer Doudna was first introduced to science: https://t.co/BFPQX5ChR2 #TalksAtGS https://t.co/1QiB3pNyjF"
2021-04-08 18:15:00+00:00,c,Watch $GS chief US equity strategist David Kostin discuss how tax reform may impact the market outlook on @CNBC: https://t.co/P2tVxQuA9y
2021-04-07 20:00:03+00:00,c,"Humbled and grateful for the community and the partnerships we are building with One Million Black Women. We’re listening—and this is just the beginning. #BlackWomenImpact

Learn more: https://t.co/RtrVWUYqgH https://t.co/i8BXT5HRgJ"
2021-04-07 16:57:44+00:00,c,"This #WorldHealthDay, we're focused on creating a future with better healthcare for all. As part of our sustainable finance commitment, we're advancing healthcare through digital technology, infrastructure advancements, and more: https://t.co/8AzeepEblf #GSsustainability https://t.co/YNqKRQ65I9"
2021-04-06 22:15:07+00:00,c,"With rising valuations and interest rates, $GS' Brett Nelson, head of tactical asset allocation for the Investment Strategy Group, discusses the outlook for U.S. equity markets in an Exchanges at Goldman Sachs podcast: https://t.co/eTfor0oqsn https://t.co/qD3lYGpg88"
2021-04-06 14:47:42+00:00,c,"Watch $GS' Chief Japan Economist Naohiko Baba discuss why women in the Japanese workplace have been hit harder than men by the COVID-19 pandemic, and the outlook going forward. #Womenomics
https://t.co/vQXC4g3t2H https://t.co/HL2W0btn1h"
2021-04-06 12:38:10+00:00,c,We’re proud to be an inaugural #NinetyToZero partner and join a new collective committed to eliminating the wealth gap between white and Black America through evidence-based actions. Learn more on @NinetyToZero: https://t.co/bnUrKIPLIj https://t.co/3Tj952B2Q9
2021-04-04 15:00:18+00:00,c,"Antoine Flamarion, Co-Founder of Tikehau Capital, shares his investing strategy and what he views as the keys to his success in a #TalksAtGS Presents: Insights from Great Investors, with $GS' Alison Mass: https://t.co/Fa8hjUyPg7 https://t.co/DDuTMgk1Hz"
2021-04-03 17:00:22+00:00,c,".@jensstoltenberg, Secretary-General of @NATO, discusses the importance of climate change and why he sees it as a security priority for the alliance in a #TalksAtGS moderated by John Waldron, $GS' President and Chief Operating Officer: https://t.co/b0KFJXCm7A https://t.co/kcTwljZgjG"
2021-04-02 15:00:18+00:00,c,".@MIT Professor and Author of “The Empathy Diaries,” @STurkle, discusses how people develop an emotional connection to computers and how the computer has become more than just a tool during a #TalksAtGS: https://t.co/Gla9jJVkPq https://t.co/iAhRo6geH2"
2021-04-02 13:00:24+00:00,c,"“I do think competition really does spur the human race forward.” @WalterIsaacson, historian and author of ""The Code Breaker,"" on Jennifer Doudna’s race to discover CRISPR gene editing during a #TalksAtGS: https://t.co/bJ3xAEINzp https://t.co/U8NlomRvaa"
2021-04-01 16:45:00+00:00,c,Watch $GS chief economist Jan Hatzius discuss expectations for tomorrow’s release of the #jobsreport and outlook for the economy on @CNBC: https://t.co/pBGfkr3eej
2021-04-01 13:00:36+00:00,c,Co-chair of the @BlkEconAlliance and co-founder of Recognize @PhillipsCE discusses his approach to driving diversity within the tech industry in a #TalksAtGS: https://t.co/8TY3Khrzlr https://t.co/ysqyhKVCIC
2021-04-01 05:01:21+00:00,c,"2050年までに温暖化ガス排出量を実質ゼロにする「カーボンニュートラル」に舵を切った日本。
その実現には立地条件や自然災害の多さなど、日本固有の課題を技術革新や適切な政策で乗り越える必要があります。ゴールドマン・サックス投資調査部の太田知宏が解説します。
https://t.co/M5hjmvmtxZ https://t.co/fucljaXj01"
2021-03-31 23:30:18+00:00,c,Christine Cho discusses what’s driving $GS Research’s expectations for 22% growth in the China beauty sector in 2021 in this episode of The Daily Check-In: https://t.co/rIZgHRJ4ME https://t.co/EJltHbf0Xi
2021-03-31 19:00:20+00:00,c,What’s driving another record year for China’s beauty sector? $GS equity analyst Christine Cho explains in this episode of The Daily Check-In: https://t.co/ruJMndPndi https://t.co/zSQ55mfa8l
2021-03-31 16:30:08+00:00,c,"What conditions create a financial bubble, and are we in the midst of one now? Peter Oppenheimer, chief global strategist at $GS, examines those questions in the latest episode of Exchanges at Goldman Sachs: https://t.co/22YDEIM3gf https://t.co/j0sKpmFEcM"
2021-03-31 13:00:32+00:00,c,".@ChristinaSwarns, executive director of @innocence, and former client Huwe Burton, discuss why they’re hopeful about the future of the criminal justice system following the latest national conversation around racial equity: https://t.co/34WL5e2bzi #TalksAtGS https://t.co/OflnxQOWa9"
2021-03-30 20:00:08+00:00,c,"Peter Oppenheimer, chief global equity strategist, discusses what makes a bubble and whether we're in one during the latest episode of Exchanges at $GS: https://t.co/bT9nfwkt1x https://t.co/mbAAqrkde6"
2021-03-30 16:30:00+00:00,c,Watch $GS head of commodities research Jeff Currie discuss the resiliency of supply chains in commodities and outlook for gold on @CNBC: https://t.co/2KyN19Vo6y
2021-03-30 13:00:20+00:00,c,"Mathieu Chabran, co-founder of Tikehau Capital, discusses his approach to ESG investing and what he sees as a solution to creating a more sustainable world in a recent episode of #TalksAtGS Presents: Insights from Great Investors, with $GS' Alison Mass: https://t.co/WKOS1Mym9D https://t.co/CBv1YiTG25"
2021-03-29 23:00:19+00:00,c,"What's the outlook for Europe's economic rebound as lockdown restrictions lift? Jari Stehn, $GS' chief European economist, talks about his latest research: https://t.co/BbusHaDYg1 https://t.co/F35zBCcXJ8"
2021-03-29 18:00:20+00:00,c,"Jari Stehn, $GS' chief European economist, discusses the economic implications of Europe's reopening: https://t.co/r279TdROzF https://t.co/7XNDYWrHsK"
2021-03-29 13:00:17+00:00,c,".@jensstoltenberg, Secretary-General of @NATO, discusses the future of the alliance and how it is adapting to meet the threats of the 21st century in a #TalksAtGS with John Waldron, $GS' President and Chief Operating Officer: https://t.co/77lixooCwA #NATO2030 https://t.co/QJKkNW2hPL"
2021-03-29 05:43:50+00:00,c,"WATCH: Masa Yanagisawa, co-chief of staff for $GS' APAC LGBTQ+ Council, explained why he is hopeful for progress towards marriage equality and LGBTQ+ rights in Japan on @BloombergTV. 
https://t.co/XFdyyAgt5O https://t.co/nSj9u5Nrwo"
2021-03-28 13:00:15+00:00,c,"“In an organization empathy is not, ‘I know what it's like to be at your level of management.’ It's ‘Tell me what it's like for you.’” @MIT Professor and Author of “The Empathy Diaries,” @STurkle, during a #TalksAtGS: https://t.co/RPKytgOJL7 https://t.co/2mTYt7GRAb"
2021-03-28 02:20:57+00:00,c,We turned off the lights at our NY headquarters and offices around the globe at 8:30pm tonight—a symbolic gesture toward preserving the planet this #EarthHour. Read more about our commitment to accelerate climate transition and advance inclusive growth: https://t.co/TabxcxcMIA https://t.co/dQRWeD0HaC
2021-03-27 15:00:16+00:00,c,.@BoozAllen President and CEO Horacio Rozanski discusses how his journey from Argentina to the US has shaped his leadership in a #TalksAtGS with $GS' President and COO John Waldron: https://t.co/8wPWjqJCgt #TalksAtGS https://t.co/LvsKVdlwGN
2021-03-27 02:00:01+00:00,c,"PHOTO FROM JAPAN: A symbol of renewal and hope for the future, the #cherryblossom are cheering up the $GS Tokyo office again this year. 
https://t.co/oR3x1OlDkG 

#さくらの日  #エア花見 https://t.co/k6Hkafc2B5"
2021-03-26 19:45:08+00:00,c,“We think the price pressures from supply-chain disruptions are really peaking right now.” $GS' Joseph Briggs explains the macroeconomic impact of supply chain disruptions in an Exchanges at Goldman Sachs podcast: https://t.co/IRC6wzNdtf https://t.co/BY7S9wD2cp
2021-03-26 18:22:40+00:00,c,"Congratulations to Megan Hogan on being named $GS' chief diversity officer, where she'll continue driving our commitment to #ThePowerOf Diversity and Inclusion. Read more here: https://t.co/sxNrM9jnq3"
2021-03-26 16:30:00+00:00,c,"We stand in solidarity with @RepGraceMeng and support our Asian American colleagues, small businesses, and the broader community. #StopAsianHate https://t.co/HhlC4VxFvG"
2021-03-26 15:00:22+00:00,c,We’re supporting our clients’ efforts to reduce environmental impact through renewable energy generation. Learn more about our focus on clean energy and helping industries transition to more sustainable business models: https://t.co/xIXERCvzZr #GSsustainability https://t.co/CV6VwLQ7Kv
2021-03-26 13:00:42+00:00,c,"“What's happened over the last 10 years is a fraction of what's about to happen.” Co-chair of the @BlkEconAlliance and co-founder of Recognize, @PhillipsCE, discusses his perspective on the future of cloud adoption in a #TalksAtGS: https://t.co/3TPFKtEXhw https://t.co/ZQuWGe77Gw"
2021-03-25 22:00:20+00:00,c,What does the new fiscal package mean for the muni market? $GS' Sylvia Yeh explains in The Daily Check-In: https://t.co/dBSahrk2rL https://t.co/hk3koUXZUP
2021-03-25 18:40:25+00:00,c,Why has the muni market fared better than expected during the pandemic? $GS' Sylvia Yeh explains in The Daily Check-In: https://t.co/Z48JyfQCJf https://t.co/ykH2wFwScN
2021-03-24 23:30:18+00:00,c,"“We're expecting to see very, very strong growth rates across most of the regions of the world.” $GS Economist Kamakshya Trivedi on his outlook for global growth in 2021 and beyond in this episode of The Daily Check-In: https://t.co/ZxpIFMzY4c https://t.co/RlVQHoufCo"
2021-03-24 22:21:22+00:00,c,Apply now through 3/29: https://t.co/nIyaSSeh3t
